"super_opeid","name","type","tier","tier_name","iclevel","region","state","cz","czname","cfips","county","multi","count","female","k_married","mr_kq5_pq1","mr_ktop1_pq1","par_mean","par_median","par_rank","par_q1","par_q2","par_q3","par_q4","par_q5","par_top10pc","par_top5pc","par_top1pc","par_toppt1pc","k_rank","k_mean","k_median","k_median_nozero","k_0inc","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","ktop1pc_cond_parq1","ktop1pc_cond_parq2","ktop1pc_cond_parq3","ktop1pc_cond_parq4","ktop1pc_cond_parq5","k_married_cond_parq1","k_married_cond_parq2","k_married_cond_parq3","k_married_cond_parq4","k_married_cond_parq5","shareimputed","imputed"
3418,"Anderson University of Anderson, SC",2,8,"Nonselective four-year private not-for-profit",1,3,"SC",8300,"Greenville",45007,"Anderson",0,216,0.62037039,0.68392432,0.011968425,0.0015029223,89558.5337094907,75900,0.59335039574423,0.085361473,0.14384307,0.23654573,0.31470928,0.21954045,0.090228274,0.040539686,0.0045231064,0,0.53385842,34404.9046103395,32600,35600,0.1165146,0.13178997,0.14593598,0.27928358,0.31998312,0.12300736,0.066421151,0.026519183,0.0064617759,0.55743641,0.53344685,0.49884087,0.53124088,0.56644273,0.10720687,0.076950431,0.35994443,0.31568953,0.14020874,0.13235176,0.16450088,0.27284488,0.29744345,0.13285895,0.16299315,0.15732163,0.28853735,0.33163556,0.05951228,0.12117065,0.15810268,0.27860364,0.33472928,0.10739376,0.12258281,0.13088669,0.24314384,0.30272704,0.20065962,0.017606564,0,0.00016487033,0.00061107543,0.021533815,0.48078027,0.62986696,0.7260806,0.70109051,0.72829974,0,0
2238,"Andrews University",2,6,"Selective private",1,2,"MI",13600,"South Bend",26021,"Berrien",0,262.666666666667,0.52664977,0.5948481,0.02404573,0.00011535617,101521.154227475,73900,0.576327226186162,0.093424968,0.17074327,0.23247668,0.26152712,0.24182813,0.1172775,0.079211667,0.017232016,0.001372643,0.57439232,46482.1335560755,37200,42300,0.12999183,0.14083928,0.16556312,0.16459692,0.23311797,0.29588288,0.15637648,0.085771747,0.026903166,0.53460497,0.54630208,0.54490912,0.57665056,0.63549703,0.20460328,0.15059032,0.14416786,0.24325843,0.25738013,0.18570553,0.16555397,0.16598864,0.21840319,0.26434872,0.16760831,0.1863216,0.1507526,0.22133243,0.27398503,0.14609356,0.1444561,0.15551798,0.26385725,0.29007512,0.053111289,0.1742245,0.19463398,0.21767618,0.36035407,0.0012347467,0.022400169,0.022425799,0.024220487,0.047204364,0.51832134,0.55723298,0.5556863,0.63490629,0.64529657,0,0
3541,"Angelo State University",1,5,"Selective public",1,3,"TX",32301,"San Angelo",48451,"Tom Green",0,1090,0.55321103,0.6384185,0.021094922,2.7260143e-05,79315.0784045298,68400,0.538717774294932,0.11666122,0.17981094,0.25133204,0.27265513,0.17954072,0.064379506,0.025186485,0.0039096288,0.00031845344,0.59539962,44097.4828638666,38500,41500,0.098505139,0.11001858,0.13331664,0.20153189,0.28175694,0.27337602,0.12933901,0.068148337,0.0089533003,0.54529828,0.58090675,0.59481072,0.6049149,0.62884283,0.1507829,0.14214768,0.24563469,0.28061268,0.18082206,0.11160783,0.15146126,0.23439023,0.25380561,0.24873503,0.11383279,0.13385664,0.19776407,0.29614615,0.25840032,0.093507119,0.13417062,0.1924728,0.2861962,0.29365325,0.1016746,0.1073537,0.15899885,0.28360918,0.3483637,0.00023366927,0.006700892,0.0074161473,0.0077511496,0.020852316,0.54163039,0.59486938,0.64348894,0.68528664,0.66665041,0,0
2117,"Anna Maria College",2,6,"Selective private",1,1,"MA",20500,"Boston",25027,"Worcester",0,122,0.69125682,0.59595132,0.01695396,0,108239.215227971,90400,0.655685177103418,0.050080616,0.12086296,0.18476796,0.30326933,0.34101921,0.12069109,0.039577294,0.011772706,9.7285214e-05,0.62273443,45918.44709486,40700,43200,0.073656142,0.075997382,0.11548543,0.20186931,0.31862628,0.28802165,0.12024003,0.043243948,0.0053379745,0.60000348,0.60394615,0.6130718,0.60594869,0.65289426,0.052884966,0.062986836,0.25691938,0.28867543,0.33853337,0.12446223,0.11800002,0.18952696,0.25119725,0.31681356,0.087075241,0.11646685,0.23976426,0.3046104,0.2520833,0.099477872,0.13516219,0.17306249,0.32171753,0.2705799,0.035331436,0.10427357,0.2032453,0.35176757,0.30538216,0,7.2498086e-05,0.014043583,0.00019420574,0.0078456318,0.61646211,0.62331426,0.56628805,0.6040042,0.59215152,0,0
24,"Anthem College And The Bryman School Of Arizona",3,10,"Four-year for-profit",1,4,"AZ",35001,"Phoenix",4013,"Maricopa",1,2343.5,0.68039256,0.347478,0.013152837,1.2088214e-05,51869.3606770833,41100,0.387356221675873,0.26990733,0.29609391,0.21190222,0.15714025,0.064956464,0.020059766,0.003681906,0.0007071282,0.00026768164,0.46031681,25831.5,23100,26800,0.14321671,0.15573478,0.26158112,0.29175645,0.20386106,0.087066785,0.021992095,0.0056407433,0.0014273926,0.44050235,0.46278039,0.47629383,0.45643508,0.48868886,0.15972853,0.30696395,0.29458588,0.18999067,0.048730936,0.14300478,0.25163206,0.32098371,0.19463661,0.089742854,0.14083549,0.24693882,0.3044644,0.22243574,0.085325606,0.18479457,0.24869302,0.25297022,0.19972879,0.11381348,0.17547172,0.19730163,0.19914491,0.25294486,0.17513689,4.4786535e-05,0.00084986869,0.0036843545,0.0021808322,0.00061955326,0.26045087,0.29306349,0.40588325,0.44326517,0.5348773,1,1
2906,"Appalachian State University",1,5,"Selective public",1,3,"NC",1001,"Boone",37189,"Watauga",0,2427.33333333333,0.52059871,0.6515426,0.0054004826,0.00025323287,139395.692602479,105900,0.714398151691783,0.035452351,0.080750085,0.15510227,0.26795709,0.46073815,0.25032452,0.12419733,0.022165755,0.0016566688,0.60711712,44408.512920343,39100,41300,0.0881285,0.096532002,0.12475155,0.20695513,0.30189735,0.26986393,0.13388509,0.064532198,0.0090422966,0.53671831,0.58904105,0.58417428,0.60774148,0.62306255,0.12583759,0.17388049,0.25531101,0.29264018,0.15233073,0.092969075,0.12673075,0.25590619,0.3262746,0.19811933,0.096203156,0.1386921,0.23813982,0.31198794,0.21497703,0.092094272,0.11556257,0.22032812,0.31398058,0.25803453,0.097593084,0.12127559,0.17637956,0.28791299,0.31683874,0.0071429075,0.0035024371,0.0060991957,0.0047728387,0.013633181,0.51673734,0.57628483,0.64645416,0.66677177,0.66796136,0,0
2239,"Aquinas College",2,6,"Selective private",1,2,"MI",12200,"Grand Rapids",26081,"Kent",0,291.333333333333,0.64645308,0.65815198,0.0058400971,0,129991.28515625,94800,0.686997664738574,0.034027312,0.069324307,0.19141719,0.33323264,0.37199861,0.17208637,0.10534691,0.024719775,0.0012484947,0.60857874,43822.4867124928,39300,42400,0.086937472,0.10258368,0.1150253,0.20953558,0.31972614,0.25312936,0.10987082,0.064863272,0.0069484524,0.51389444,0.54936123,0.60596526,0.60263765,0.63494188,0.14974535,0.16416426,0.383809,0.1306517,0.1716297,0.14755335,0.13415627,0.25592476,0.31111297,0.15125263,0.085876875,0.1300184,0.25044769,0.31591621,0.21774082,0.1008132,0.09861666,0.21212545,0.36752185,0.22092283,0.10007202,0.11394904,0.16157772,0.29777169,0.32662955,0,0,0.0112644,0.0095239449,0.0043509938,0.47570673,0.45968112,0.62137157,0.68864501,0.70343727,0,0
3235,"Arcadia University",2,6,"Selective private",1,1,"PA",19700,"Philadelphia",42091,"Montgomery",0,309,0.74433655,0.60099971,0.019300634,0.0021601759,148066.962479774,92200,0.667812363615314,0.057861663,0.11233881,0.17448887,0.28678066,0.36853001,0.19408038,0.093165353,0.02883395,0.0055233324,0.64650625,51423.2423012743,44900,50700,0.097546034,0.099916905,0.10797544,0.14973009,0.2534793,0.38889825,0.18940969,0.081299633,0.021890296,0.60772663,0.6579442,0.63155514,0.63830179,0.66257179,0.1524598,0.055694457,0.17965721,0.27862343,0.33356515,0.081843011,0.1163845,0.17975393,0.25132924,0.3706893,0.13333388,0.10060418,0.12277707,0.26213166,0.38115326,0.11823348,0.10583735,0.12541321,0.28811249,0.36240348,0.067101292,0.11877447,0.16756345,0.21913961,0.42742115,0.037333459,0.026936438,0.03656115,0.0076124738,0.022091793,0.5495339,0.54396772,0.63132179,0.59345949,0.61797613,0,0
21799,"Argosy University",3,10,"Four-year for-profit",1,4,"CA",38300,"Los Angeles",6071,"San Bernardino",0,119,0.92997199,0.5772028,0.00085495313,1.5065516e-05,101653.767660189,84000,0.621894403165128,0.066442594,0.12116543,0.20721751,0.3563576,0.24881685,0.10212522,0.051168609,0.0065437625,0.0016979086,0.5155229,31006.4184611344,29700,31700,0.09637633,0.11375118,0.18087713,0.32592535,0.27419996,0.10524638,0.031731557,0.0039946064,0.00030981455,0.48612654,0.44841793,0.50804067,0.54196393,0.52441287,0.1072526,0.23904791,0.3053979,0.33543399,0.012867546,0.21990095,0.18155523,0.25168014,0.27679724,0.070066459,0.11228781,0.24572848,0.26060343,0.27261102,0.10876922,0.10850246,0.10931247,0.38756239,0.27170935,0.12291334,0.072531141,0.21349992,0.33368549,0.26147395,0.11880948,0.00022674484,0.00027540838,0.00020096674,0.00015416868,0.00066231866,0.49981984,0.50376499,0.62459677,0.5395624,0.64806718,0.3277311,1
35,"Arizona State And Northern Arizona University And University Of Arizona",1,5,"Selective public",1,4,"AZ",35001,"Phoenix",4013,"Maricopa",1,12056,0.55421919,0.5721252,0.015779939,0.00063379592,178288.577719341,110700,0.718523951698473,0.049298476,0.091322884,0.14336164,0.21804741,0.49796966,0.32075703,0.18678544,0.040208273,0.003990957,0.64583516,58584.0208366814,46300,51100,0.10475803,0.11456618,0.10931805,0.14006484,0.23398922,0.40206179,0.23749481,0.13212863,0.027932396,0.60422975,0.61183196,0.62952882,0.64036822,0.6632781,0.12322983,0.13759558,0.16733108,0.25175375,0.32008979,0.12857889,0.11937235,0.17288071,0.25114033,0.32802781,0.11353928,0.11099541,0.1668435,0.2638343,0.3447876,0.11739177,0.10652774,0.14357783,0.25229114,0.38021153,0.11019707,0.10541362,0.12209974,0.21247911,0.44981045,0.012856298,0.017857205,0.018346038,0.020800659,0.037155237,0.47865006,0.52297223,0.55209363,0.57674557,0.59413701,0,0
1090,"Arkansas State University",1,5,"Selective public",1,3,"AR",25900,"Jonesboro",5031,"Craighead",0,1956.66666666667,0.57444632,0.60616404,0.023571217,0.0006898779,74970.9289767888,60800,0.504332894833165,0.15929386,0.21508323,0.23135127,0.23489296,0.1593788,0.064402379,0.029029256,0.0039503244,0.00016092959,0.55960405,39836.6837215183,34500,37500,0.10826597,0.12105051,0.15839617,0.23648427,0.27505124,0.20901793,0.099586867,0.05147893,0.008594051,0.49767169,0.52694201,0.56074351,0.59222037,0.61585671,0.16064021,0.20614709,0.26137781,0.22386168,0.14797316,0.12724809,0.18974435,0.24607605,0.29402938,0.14290214,0.11469461,0.13574763,0.26159731,0.29748228,0.19047818,0.10799489,0.13406739,0.22382937,0.27549446,0.25861388,0.10158566,0.13709791,0.18085684,0.26738837,0.31307125,0.0043308507,0.00235418,0.0036726843,0.014601102,0.019566296,0.45893294,0.52634609,0.62859362,0.68999612,0.70492107,0,0
1089,"Arkansas Tech University",1,5,"Selective public",1,3,"AR",30000,"Russellville",5115,"Pope",0,951,0.49526814,0.64712572,0.021171754,0.0013752948,76237.4345946153,63200,0.5275295254351,0.13475393,0.20664361,0.24561308,0.24438335,0.16860601,0.066808365,0.035590872,0.0041111042,6.5945911e-05,0.56311202,40091.9804810726,35100,37900,0.10400349,0.1151599,0.16609219,0.2194005,0.28702876,0.21231866,0.10661611,0.054797351,0.008687106,0.51201159,0.54889536,0.56576306,0.58773226,0.58182925,0.13303356,0.22669382,0.24465014,0.23850833,0.15711419,0.11704744,0.18156716,0.22620231,0.27539614,0.19978704,0.11144722,0.16043693,0.24127489,0.29236573,0.19447523,0.10496125,0.13399066,0.19565187,0.3219094,0.24348681,0.1187521,0.153459,0.1934412,0.28173274,0.25261497,0.010205972,0.005115225,0.0071961875,0.0061138491,0.017752524,0.54105681,0.62214398,0.65118343,0.69884533,0.68164104,0,0
1546,"Armstrong Atlantic State University",1,5,"Selective public",1,3,"GA",8800,"Savannah",13051,"Chatham",0,652.666666666667,0.6419816,0.53932971,0.018230883,0,88486.6205949949,76000,0.582635834706572,0.097965747,0.15212697,0.22934861,0.28047365,0.24008495,0.093100287,0.029803272,0.0047960868,2.341338e-05,0.55217445,37495.4428825651,34600,37700,0.11762629,0.13185161,0.16963851,0.21120043,0.27627012,0.21103922,0.086623251,0.036745992,0.0048587518,0.53861952,0.5546689,0.5360353,0.55796021,0.56478328,0.12603939,0.20663214,0.17589939,0.30533463,0.18609446,0.12102378,0.16052327,0.23771776,0.28864104,0.19209413,0.14185011,0.17430316,0.22074252,0.28860474,0.17449941,0.1194926,0.17955992,0.20357679,0.28082582,0.21654487,0.14597097,0.14427273,0.20859335,0.23946676,0.26169619,0,0.0067706429,0,0.0076333652,0.0070299981,0.41975635,0.43506098,0.53282082,0.6014232,0.58786839,0,0
1116,"Art Center College Of Design",2,8,"Nonselective four-year private not-for-profit",1,4,"CA",38300,"Los Angeles",6037,"Los Angeles",0,109.5,0.38812786,0.34515694,0.04573692,0.0030611865,140836.145833333,84800,0.590279301007589,0.14908856,0.13026695,0.16527221,0.14875817,0.40661412,0.22992569,0.13101596,0.0190461,0.0035731029,0.5567174,53629.40625,42800,51900,0.19083694,0.20023394,0.15859371,0.12160746,0.15225343,0.36731145,0.25887102,0.1679776,0.044223964,0.4871234,0.49103177,0.58399719,0.4540447,0.62975264,0.30877489,0.14096938,0.068014055,0.17546481,0.30677685,0.22462875,0.16080712,0.22629742,0.17770661,0.21056014,0.142602,0.15067042,0.20309885,0.13784158,0.36578712,0.23782068,0.13212259,0.17177579,0.17453764,0.28374323,0.16229518,0.17725156,0.056241598,0.13329358,0.47091809,0.020532671,0.001074067,0.029041797,0.056462444,0.068428047,0.34514326,0.30564877,0.43464565,0.32134596,0.33015677,1,1
20789,"Art Institute Of Colorado",3,10,"Four-year for-profit",1,4,"CO",28900,"Denver",8031,"Denver",0,523.666666666667,0.39528963,0.40110242,0.017068015,0.00095852511,105818.04717835,74200,0.569805633407122,0.12620264,0.19818161,0.18435763,0.22651473,0.26474324,0.13467038,0.070709988,0.0093230279,0.0020142356,0.52051026,32437.300922979,29600,34000,0.11767562,0.13826929,0.21040443,0.23805362,0.24510539,0.16816708,0.063420191,0.023866022,0.0046546161,0.48754454,0.49948606,0.52237159,0.53864205,0.53515393,0.14136249,0.25296879,0.27062455,0.19980124,0.13524294,0.13846034,0.24157204,0.25344592,0.24091576,0.12560596,0.12672025,0.19971459,0.2285645,0.25582299,0.18917765,0.13779417,0.17863147,0.23859961,0.26320723,0.18176746,0.14510067,0.20141177,0.21714565,0.24688697,0.18945494,0.007595127,0.00050037185,0.0051364484,0.0061767013,0.0047248392,0.32834086,0.38452056,0.40235588,0.4475449,0.4075917,0,0
10195,"Art Institute Of Fort Lauderdale",3,10,"Four-year for-profit",1,3,"FL",7000,"Miami",12011,"Broward",0,527,0.4275775,0.34093061,0.024526617,0.00049750443,84857.7089806689,55400,0.495518880713069,0.19660527,0.23544908,0.19644086,0.17487334,0.19663151,0.10904836,0.055973586,0.010250747,0.0013904527,0.48224294,31011.6315277119,25700,31500,0.17552298,0.18360429,0.22218233,0.23605058,0.21981654,0.1383463,0.070243083,0.031832192,0.0044263215,0.46564898,0.48102117,0.48781821,0.49056426,0.48732719,0.17929475,0.23697096,0.25598165,0.2030021,0.12475055,0.15696301,0.22726631,0.26122954,0.23864131,0.11589976,0.15974636,0.25201505,0.25274187,0.20657109,0.12892561,0.19650115,0.17428835,0.23892435,0.2101229,0.18016323,0.23217881,0.21409844,0.16674164,0.23594128,0.15103984,0.0025304735,0.00064607977,0.0065928497,0.0080100885,0.0054967892,0.25485674,0.3706302,0.3032043,0.3666724,0.40622669,0,0
21171,"Art Institute Of Houston",3,10,"Four-year for-profit",1,3,"TX",32000,"Houston",48201,"Harris",0,401,0.36325851,0.37300768,0.027079023,0,96153.0943344763,58000,0.512460686272616,0.1710009,0.23132083,0.18362622,0.19914369,0.21490842,0.11213512,0.055374648,0.0094065992,0.0023653856,0.5219956,34363.5091405601,30300,35800,0.14846285,0.16095884,0.18404713,0.22111072,0.24901757,0.18486579,0.073609889,0.037496332,0.0019921535,0.49727455,0.52602762,0.49716285,0.52642196,0.55444229,0.18107,0.18545282,0.22222514,0.25289604,0.15835603,0.127863,0.21362302,0.23066115,0.25520378,0.17264901,0.193404,0.16143169,0.25478151,0.19427603,0.19610675,0.16627966,0.19018908,0.1840737,0.27148932,0.18796824,0.14792694,0.16472614,0.21549459,0.26522279,0.20662953,0,0.003246967,0.00032471336,0.0010269367,0.0045457897,0.3308143,0.35252544,0.35436648,0.43648991,0.38572934,0,0
8350,"Art Institute Of Philadelphia",3,10,"Four-year for-profit",1,1,"PA",19700,"Philadelphia",42101,"Philadelphia",0,672,0.41170636,0.33839619,0.015021494,0,90855.0711340526,68000,0.550222180488091,0.12081274,0.1879444,0.23388436,0.22407617,0.23328224,0.098026372,0.041935313,0.0080526853,0.00055889681,0.50562984,32093.7915591285,27900,33700,0.14315346,0.16138262,0.21691525,0.21279977,0.22508973,0.18381256,0.075171627,0.02911807,0.0023459373,0.44650066,0.49164191,0.48963425,0.53539073,0.53497177,0.20300454,0.24327093,0.28465596,0.14473152,0.124337,0.17335035,0.23477253,0.19604386,0.22490826,0.17092501,0.17844157,0.20820132,0.22625761,0.22089645,0.16620311,0.13537303,0.21710935,0.18916953,0.23247424,0.22587381,0.13806574,0.19742939,0.19829144,0.26396307,0.20225038,0,7.1728624e-05,0,0.0064348425,0.0038175278,0.23037325,0.33222768,0.33489868,0.33314353,0.40786108,0,0
40513,"Art Institute Of Phoenix",3,10,"Four-year for-profit",1,3,"KY",13101,"Louisville",21111,"Jefferson",0,214,0.35669783,0.43267283,0.0080154333,0.0015438952,93344.6082554517,73600,0.577761396162235,0.10486931,0.15116869,0.23352289,0.26568705,0.24475214,0.099798992,0.0455461,0.0093224077,7.2910925e-06,0.52197212,33764.3263391988,32300,36600,0.14643635,0.15886144,0.16494724,0.22918078,0.26744267,0.17956795,0.059100438,0.016655652,0.0032648817,0.42763856,0.49125761,0.53709459,0.50567865,0.58462018,0.22256294,0.2522656,0.23747988,0.21125895,0.076432593,0.15465814,0.15395002,0.3094081,0.23689958,0.14508416,0.13527317,0.16566256,0.22737584,0.31949168,0.15219674,0.18600035,0.18228751,0.1883481,0.24474116,0.19862294,0.12720902,0.11482013,0.22212061,0.28536263,0.25048757,0.014722087,0.010335227,2.7460061e-05,0,0.00062189891,0.3995325,0.43153185,0.42174605,0.44635999,0.44314465,0,0
7470,"Art Institute Of Pittsburgh",3,10,"Four-year for-profit",1,1,"PA",16300,"Pittsburgh",42003,"Allegheny",0,790.666666666667,0.37394604,0.39854708,0.017201809,0.00045503778,83031.6895025295,63800,0.518061306082579,0.14400798,0.20377597,0.23728739,0.24065527,0.17427336,0.072532639,0.035929788,0.0042240471,0.00089889881,0.49274001,30774.6639307546,26100,31500,0.12769565,0.14959678,0.21261752,0.2837294,0.21903488,0.1350214,0.061770957,0.018499229,0.0037507252,0.47216737,0.47363546,0.50084317,0.49465251,0.5184046,0.18631014,0.22372769,0.28317502,0.18733673,0.11945039,0.14364003,0.21802166,0.33425915,0.19602677,0.10805248,0.15130976,0.19577563,0.28252378,0.24588773,0.12450304,0.13588074,0.23207746,0.27545282,0.22050005,0.13608889,0.14283262,0.19317704,0.23817447,0.23354568,0.1922702,0.0031598094,0.0039073238,0.0018668748,5.2705742e-05,0.011727547,0.31582284,0.34154335,0.41951337,0.45399591,0.42844185,0,0
7819,"Art Institute Of Portland",3,10,"Four-year for-profit",1,4,"OR",38801,"Portland",41051,"Multnomah",0,135.333333333333,0.51477832,0.4375324,0.016963538,0,102883.938500616,78400,0.603235867076319,0.0895807,0.12644061,0.22598422,0.28031215,0.2776823,0.13988417,0.085430928,0.014459277,0.00010480944,0.49110997,30562.6368245844,25200,32400,0.15408085,0.17683056,0.23225294,0.19985715,0.21296608,0.17809322,0.079631984,0.025434997,0.0028555337,0.50084943,0.46167856,0.51929027,0.49562791,0.47387484,0.13637492,0.18430485,0.13424705,0.35570723,0.18936598,0.17470217,0.30210984,0.12099532,0.30027765,0.10191503,0.12372071,0.25512135,0.22309868,0.18734942,0.21070984,0.19277065,0.19762461,0.2389141,0.23105763,0.139633,0.21798174,0.23225769,0.1985909,0.12974551,0.22142416,0,0.00054725452,0.0008245997,0.0092753461,0,0.54004383,0.32656428,0.36608225,0.42851529,0.52224088,0,0
22913,"Art Institute Of Seattle",3,10,"Four-year for-profit",1,4,"WA",39400,"Seattle",53033,"King",0,562.333333333333,0.45168939,0.42868152,0.019988999,0.00015326147,117711.216091805,78700,0.590799188642157,0.10604829,0.1473549,0.20803979,0.25033227,0.28822473,0.15630573,0.067235939,0.011557503,0.00095134007,0.51757824,34776.0362769524,29000,35500,0.14634407,0.1606003,0.18728262,0.22913805,0.24355635,0.17942268,0.07688091,0.031871255,0.0039648167,0.49676442,0.48781946,0.52784914,0.52957088,0.52262127,0.16558623,0.19284871,0.23687588,0.21619961,0.18848959,0.16634968,0.19747043,0.2114922,0.26844597,0.15624171,0.15347411,0.17219946,0.25481993,0.23831955,0.18118694,0.12816016,0.18135206,0.24909781,0.27186984,0.16952012,0.1891454,0.19606405,0.19943967,0.22008583,0.19526511,0.0014452045,0,0.0065260837,0.0062268195,0.0031055505,0.38838091,0.35765016,0.440586,0.42938218,0.4706232,0,0
