corr_type,Name,Description,Summary,wtdprop,n_colleges,mr_kq5_pq1,mr_ktop1_pq1,k_rank,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,par_q1,par_q2,par_q3,par_q4,par_q5
Public,RATE16,Self Rating: Self-confidence (social),RATE16.aboveaverage,0.362427114,71,-0.172572885,0.144485633,0.268431891,-0.043760361,-0.253373865,-0.280344183,-0.236633988,0.271249922,0.324947372,0.357773189,0.354753942,0.245319089,0.236511379,0.221539126,0.173760798,0.27227604,-0.189813251,-0.211813504,-0.107750051,-0.154833631,0.213891245,-0.14291012,-0.194705691,-0.220795596,-0.092757618,0.202351123,-0.078867561,-0.187768243,-0.20302041,-0.173711587,0.213081149,0.162223588,-0.138241499,-0.245402336,-0.183287802,0.193235229,0.015999286,-0.281097714,-0.295867255,-0.253350702,0.28124271,-0.341516753,-0.389548158,-0.363720244,-0.219688021,0.437294222
Private non-profit,RATE16,Self Rating: Self-confidence (social),RATE16.average,0.377393145,280,-0.119169778,-0.360443669,-0.172799244,-0.083412721,0.053629943,0.220960202,0.353928683,-0.229418982,-0.317333678,-0.393667906,-0.461161559,-0.176565681,-0.17701257,-0.148388105,-0.163594577,-0.162247316,0.010551926,0.113611458,0.090336433,0.207323359,-0.195654297,0.00692889,0.116682299,0.2232937,0.225026928,-0.234250924,-0.048322021,0.032164438,0.186574307,0.294494534,-0.214008846,-0.06503297,0.020939435,0.188940001,0.32170708,-0.21647243,-0.120825722,0.042578347,0.23669027,0.33942772,-0.218219691,-0.079051853,0.065825422,0.357039365,0.534589049,-0.334463472
Public,RATE16,Self Rating: Self-confidence (social),RATE16.average,0.381351602,71,0.183274512,-0.082329509,-0.189317056,-0.13955709,0.128897619,0.220339825,0.315617893,-0.234803548,-0.314565179,-0.363117215,-0.370644379,-0.142435901,-0.14519941,-0.189636476,-0.115750529,-0.195490385,-0.080086953,0.135782715,0.151677116,0.168207738,-0.160955739,-0.144687349,0.129979534,0.181642377,0.180127249,-0.162456424,-0.053116372,0.195884813,0.164597904,0.278233466,-0.225282456,-0.25979636,0.010003484,0.203247444,0.250504774,-0.172013543,-0.167840435,0.142305799,0.243752528,0.311429137,-0.24161297,0.218652086,0.229764079,0.357621527,0.40600183,-0.418045562
Private non-profit,RATE16,Self Rating: Self-confidence (social),RATE16.belowaverage,0.10680124,280,-0.317931463,-0.099557184,-0.07934513,-0.029119632,0.076221461,0.129495677,0.12705601,-0.11220324,-0.098225607,-0.094900681,-0.065566889,-0.062830705,-0.052079391,-0.1112195,-0.136082442,-0.08940011,0.097833144,0.016759512,-0.006481771,0.075902002,-0.078152644,0.043447331,0.066897686,0.082496152,0.069156852,-0.09780515,0.026729675,0.130924458,0.145760614,0.071520753,-0.132371146,0.029002428,0.10059974,0.143874919,0.137318657,-0.148147288,-0.051382607,0.092592585,0.185998577,0.123150963,-0.126346054,-0.309002131,-0.222516011,0.056546338,0.298652468,-0.013533627
Public,RATE16,Self Rating: Self-confidence (social),RATE16.belowaverage,0.096643659,71,-0.259848448,-0.109443715,0.261106183,-0.316712164,-0.287326408,-0.159712764,-0.137477042,0.223086618,0.196037496,0.170930675,0.121146922,0.142478538,0.15353872,0.267299141,0.272509143,0.262253686,0.079654453,-0.085600928,-0.239987645,-0.120150648,0.170236006,0.080417146,-0.191181007,-0.129083443,-0.219521405,0.181072939,-0.358575054,-0.315196696,-0.134533942,-0.067023172,0.206586838,-0.333841809,-0.294672077,-0.154288754,-0.080733861,0.207144717,-0.268722691,-0.28347674,-0.14750748,-0.159823315,0.228683274,-0.318881896,-0.310238075,-0.089930411,0.068001068,0.205039137
Private non-profit,RATE16,Self Rating: Self-confidence (social),RATE16.highest10pct,0.147143969,280,0.388402498,0.278327524,0.046219071,0.032037545,0.045743392,-0.042425576,-0.185784289,0.081358376,0.137663039,0.184784435,0.222202442,0.073541221,0.053231161,0.047150833,0.091365179,0.069861325,-0.067497212,-0.008848504,0.04057561,-0.130664055,0.075704733,-0.044097893,-0.00179384,-0.080357363,-0.10637527,0.093936517,0.027656095,0.016588994,-0.059561325,-0.162475532,0.091909823,-0.039859252,0.019132622,-0.041373396,-0.186205353,0.109197565,0.05918095,0.008613829,-0.116119286,-0.164493867,0.098989889,0.455248798,0.319497748,-0.07729033,-0.397518587,0.003091125
Public,RATE16,Self Rating: Self-confidence (social),RATE16.highest10pct,0.14854641,71,0.126261954,0.054756166,-0.189351815,0.410177437,0.262051066,0.092997489,-0.058815623,-0.115884171,-0.051813585,-0.004806384,0.047164133,-0.138465656,-0.135508189,-0.159383205,-0.204052441,-0.184301722,0.18417953,0.073076547,0.092548325,0.0236405,-0.113816438,0.205104843,0.14879412,0.066391866,0.040824432,-0.112900847,0.377716863,0.159386101,0.075562314,-0.114586976,-0.071343298,0.392283872,0.309166868,0.078061311,-0.071252366,-0.110973878,0.355010219,0.264662565,0.072280479,-0.026289808,-0.119136692,0.266748544,0.284745793,-0.044583919,-0.330418697,-0.033506928
Private non-profit,RATE16,Self Rating: Self-confidence (social),RATE16.lowest10pct,0.012292609,280,-0.044656964,-0.011729963,-0.072872337,-0.04891746,0.092512691,0.124102604,0.091201149,-0.094207931,-0.089125925,-0.110443039,-0.124551434,-0.030415626,-0.035322012,-0.078773331,-0.092223357,-0.076321663,0.055032022,0.046331155,-0.011120732,0.050736431,-0.059036245,-0.003557305,0.098134162,0.066470127,0.041533476,-0.076208756,-0.005155334,0.120107541,0.100060659,0.032941325,-0.08617976,-0.038689395,0.104871889,0.12838377,0.073800691,-0.099302794,-0.077657694,0.091747216,0.172380044,0.097338409,-0.103001059,-0.048122651,-0.021005786,0.097540552,0.206036064,-0.09937792
Public,RATE16,Self Rating: Self-confidence (social),RATE16.lowest10pct,0.011031215,71,-0.083337736,-0.099591433,-0.035739293,0.036119745,0.050266701,0.053623986,-0.042837526,-0.015987641,-0.020850526,-0.041294646,-0.094053135,-0.072087042,-0.067660899,0.0232821,0.004810005,-0.051410476,0.176540037,0.110464531,-0.086185329,-0.006688176,-0.026713381,0.268954441,0.012887101,0.039624227,-0.150595518,0.001701244,-0.029778383,-0.059940502,0.02881951,-0.07402544,0.037735401,-0.064287009,0.005206427,0.05515332,-0.023413821,-0.001065691,0.056777895,0.078878411,0.046024787,-0.025747029,-0.027140454,-0.023389967,0.020661147,0.089504562,0.054300364,-0.048234467
Private non-profit,RATE17,Self Rating: Self-understanding,RATE17.aboveaverage,0.401245572,278,-0.231748002,0.131552793,0.10282856,0.2887703,-0.030419639,-0.290480504,-0.334454166,0.198258649,0.258320341,0.30319113,0.32845798,0.127251272,0.087807136,0.103110395,0.034263622,0.049690055,0.100630896,-0.155259147,-0.19452567,-0.161353432,0.19568891,0.158083656,-0.111262916,-0.215901406,-0.201926985,0.176969461,0.150733142,-0.040269909,-0.207140896,-0.226873614,0.167987509,0.322167839,0.083228898,-0.247285203,-0.302915723,0.150546699,0.308761943,0.041143048,-0.232156119,-0.353084728,0.156253007,-0.379639189,-0.455239985,-0.433413473,-0.365688764,0.49428496
Public,RATE17,Self Rating: Self-understanding,RATE17.aboveaverage,0.396783029,71,0.022774363,0.377274004,0.470000471,-0.014885644,-0.428592286,-0.526363927,-0.486325743,0.510087509,0.554994855,0.566840774,0.518522772,0.43425967,0.431895768,0.433856921,0.384551082,0.472500608,-0.108462394,-0.353085064,-0.383911088,-0.376709808,0.456198472,-0.102559159,-0.348313991,-0.451694769,-0.346098707,0.437712613,-0.073481107,-0.343122481,-0.461335602,-0.409426514,0.456949146,0.204459552,-0.31281838,-0.484341158,-0.423626129,0.437789114,0.026820966,-0.437973794,-0.526225602,-0.511916251,0.519868187,-0.30131575,-0.4232097,-0.512315132,-0.380886033,0.545427971
Private non-profit,RATE17,Self Rating: Self-understanding,RATE17.average,0.362187811,278,-0.114395917,-0.491917567,-0.268557817,-0.100842844,0.091896009,0.350828105,0.529016962,-0.355813164,-0.455289941,-0.539327242,-0.619410855,-0.307059283,-0.273844424,-0.227602835,-0.225030681,-0.23715448,0.020688022,0.183848566,0.239956851,0.356175491,-0.371189836,-0.027816909,0.175330788,0.354347584,0.353782103,-0.356651592,-0.088761325,0.054084008,0.294163824,0.442303415,-0.323591721,-0.118990208,0.021369355,0.286490703,0.490295903,-0.322162663,-0.140664204,0.045343522,0.323213886,0.516989556,-0.32534022,0.065461916,0.267104626,0.525028679,0.660016226,-0.525735179
Public,RATE17,Self Rating: Self-understanding,RATE17.average,0.379377604,71,-0.119589756,-0.451036527,-0.531161457,-0.087215242,0.403890796,0.59886754,0.702934118,-0.617732261,-0.69451583,-0.734665051,-0.70933435,-0.492002314,-0.509907,-0.550365238,-0.462508183,-0.521567686,-0.084080984,0.389042623,0.569880306,0.515890293,-0.569275442,-0.068804829,0.413594563,0.563458146,0.571306819,-0.568960018,0.012704659,0.463963208,0.569272141,0.62758797,-0.614847311,-0.254691409,0.271927555,0.572102922,0.620765593,-0.557715694,-0.113237562,0.371939458,0.592031941,0.703222964,-0.612230567,0.152106553,0.306510979,0.645205263,0.731478326,-0.640236053
Private non-profit,RATE17,Self Rating: Self-understanding,RATE17.belowaverage,0.036554553,278,-0.151461182,-0.20937071,-0.144734933,-0.057498674,0.070512579,0.209299654,0.285477021,-0.202852918,-0.227328224,-0.251078588,-0.257088946,-0.136138008,-0.125386956,-0.134149298,-0.14568372,-0.13933448,0.136224486,-0.021303529,0.104371712,0.196835506,-0.189826005,-0.03887643,0.124548231,0.182316362,0.239247202,-0.213481336,-0.060700387,0.107154324,0.168393887,0.211918825,-0.183918433,-0.041788567,0.053434901,0.169702457,0.279325508,-0.201186369,-0.085891413,0.053323534,0.237392506,0.283034672,-0.201237916,-0.043774942,0.048610799,0.214580193,0.346506924,-0.214475261
Public,RATE17,Self Rating: Self-understanding,RATE17.belowaverage,0.036080093,71,-0.187278948,-0.235094175,-0.100260401,-0.10294327,0.072034164,0.160988131,0.145602794,-0.128575252,-0.163402259,-0.169593723,-0.17529991,-0.168875553,-0.19060244,-0.103412711,-0.080439295,-0.08737924,0.163494049,0.179194908,0.039378625,0.120811212,-0.152529555,0.235614347,0.108596667,0.176484017,0.042738413,-0.155758974,-0.13330035,0.02588495,0.179869152,0.183267163,-0.141549944,-0.204309793,0.0644931,0.159137252,0.150576471,-0.12270341,-0.102217092,0.056903689,0.155565421,0.138627835,-0.118176041,-0.068989047,-0.011470928,0.137955262,0.167522419,-0.083281559
Private non-profit,RATE17,Self Rating: Self-understanding,RATE17.highest10pct,0.195464736,278,0.268091649,0.546093663,0.289683912,-0.01451684,-0.106094604,-0.304632474,-0.503186489,0.354251787,0.446223693,0.527621449,0.610804513,0.320323484,0.300288733,0.239960388,0.271865072,0.278180165,-0.093914121,-0.138029128,-0.203777682,-0.37225568,0.371538492,-0.040890069,-0.173030421,-0.340636235,-0.353756441,0.367399646,0.038822261,-0.06355563,-0.27203385,-0.441159454,0.328065527,-0.010285213,-0.075960888,-0.244174934,-0.470803776,0.33690659,0.02606912,-0.083227161,-0.304993582,-0.480004388,0.33904995,0.112611475,-0.101055436,-0.441234431,-0.65341849,0.412715483
Public,RATE17,Self Rating: Self-understanding,RATE17.highest10pct,0.183239929,71,0.189249288,0.416662658,0.434259349,0.146439876,-0.283298478,-0.501715136,-0.662167329,0.530053996,0.612289328,0.661363146,0.663171594,0.419790176,0.451397131,0.481580291,0.391651039,0.417102702,0.143497905,-0.336290352,-0.523799419,-0.478893893,0.504846473,0.095434297,-0.354717503,-0.505350421,-0.549434318,0.516613721,0.060717008,-0.404919833,-0.508027285,-0.617501413,0.561364437,0.254647337,-0.180110229,-0.491348097,-0.592712537,0.493908754,0.153997047,-0.230699501,-0.491206408,-0.645357703,0.514400061,0.006091453,-0.136929633,-0.569946842,-0.776356931,0.528539678
Private non-profit,RATE17,Self Rating: Self-understanding,RATE17.lowest10pct,0.004547328,278,0.099593942,0.073199523,-0.033339346,-0.013830198,0.058047303,0.06167346,0.004131759,-0.032990685,-0.034125328,-0.045253919,-0.035763739,0.017530769,-0.021720059,-0.049043987,-0.029574202,-0.04112895,0.016270637,-0.019953129,0.007854007,0.037099011,-0.020551734,0.031428506,0.064844318,0.025042991,-0.003533619,-0.036837213,0.014971376,0.11828541,0.039861724,-0.049741171,-0.026633435,-0.05155206,0.053674407,0.065847832,-0.026321383,-0.013115441,0.008334692,0.042880659,0.073267452,0.022658786,-0.045688499,0.096584293,0.056375831,0.048500515,0.045038255,-0.069847518
Public,RATE17,Self Rating: Self-understanding,RATE17.lowest10pct,0.004519344,71,-0.035190697,-0.067841573,-0.054857602,0.084924946,0.060964639,0.047437984,-0.029761525,-0.028005642,-0.033302944,-0.058818736,-0.126820016,-0.057733025,-0.081697624,0.015053098,-0.02019484,-0.061057893,0.137833501,0.063622422,-0.085148334,0.042705665,-0.022319351,0.310913178,0.005586465,0.027030189,-0.127493638,-0.007406867,-0.013190732,-0.070856893,0.036167103,-0.061271922,0.02898464,0.002176526,0.082327141,0.016979739,-0.04137021,-0.001998695,0.086621223,0.06391337,0.043800081,-0.004149631,-0.038929002,0.026987658,0.063399979,0.074829569,0.000690807,-0.052598234
Private non-profit,RATE19,Self Rating: Understanding of others,RATE19.aboveaverage,0.482430621,280,-0.485455332,-0.194803119,-0.205817376,0.439402131,0.179502146,-0.011494454,0.029072986,-0.134372613,-0.120059819,-0.073122237,0.010234212,-0.163807268,-0.190185277,-0.198829778,-0.274611522,-0.26774465,0.178041366,0.04796486,-0.028011497,0.092261082,-0.118272577,0.285054967,0.052785295,0.053100462,0.060416481,-0.137803082,0.278756372,0.136074395,0.040266538,0.099080057,-0.161643295,0.444493648,0.282057841,-0.009715177,0.057572991,-0.182260806,0.424515652,0.23451561,0.087604718,-0.001075079,-0.186226075,-0.480979394,-0.42576345,-0.194067123,-0.032615603,0.294137294
Public,RATE19,Self Rating: Understanding of others,RATE19.aboveaverage,0.472894037,71,-0.265920958,0.187235219,0.327008299,-0.124007567,-0.365038594,-0.362428478,-0.132604715,0.288660622,0.31425731,0.375739731,0.431634367,0.266489869,0.243687712,0.263786351,0.200835475,0.308603421,-0.094102845,-0.221306437,-0.234091463,-0.126560131,0.247783736,-0.129651116,-0.258180863,-0.266803468,0.008709371,0.193391306,-0.181541098,-0.244695655,-0.264987293,-0.021403938,0.199993493,0.100967298,-0.233559178,-0.292613757,-0.017607798,0.154000896,-0.045711276,-0.360205239,-0.336870554,-0.181267184,0.284161869,-0.531843942,-0.632539467,-0.511044869,-0.132264657,0.588817062
Private non-profit,RATE19,Self Rating: Understanding of others,RATE19.average,0.286479227,280,0.058359188,-0.304667815,-0.025355929,-0.352084412,-0.094333144,0.199066587,0.344015778,-0.132456223,-0.21072504,-0.31612696,-0.457831199,-0.085005817,-0.049529512,0.00242322,0.027154112,0.027100369,-0.116359798,0.064133939,0.159715479,0.211161568,-0.163644714,-0.184263588,0.052359992,0.185637839,0.193580937,-0.136206326,-0.252391149,-0.09504799,0.152798829,0.256998047,-0.103657969,-0.341400366,-0.186280145,0.155262675,0.309771024,-0.093295095,-0.375632582,-0.140850072,0.132413569,0.341347874,-0.081070113,0.15036691,0.303951528,0.466141519,0.564358855,-0.495459482
Public,RATE19,Self Rating: Understanding of others,RATE19.average,0.310443762,71,-0.064974657,-0.387720101,-0.392536921,-0.130760642,0.330651331,0.504613533,0.439305972,-0.441296926,-0.498481198,-0.572407388,-0.62142976,-0.3763087,-0.371546611,-0.39989016,-0.289591622,-0.359408541,-0.128278436,0.329700382,0.485579365,0.316676441,-0.427186376,-0.054920522,0.340940524,0.466450645,0.27830411,-0.390373133,-0.034331406,0.37908998,0.458480933,0.354806638,-0.424255444,-0.321871385,0.197801738,0.449068234,0.328613741,-0.335444674,-0.154974787,0.252982608,0.473708119,0.463928626,-0.420282362,0.196042341,0.374301498,0.677651899,0.62419017,-0.642395203
Private non-profit,RATE19,Self Rating: Understanding of others,RATE19.belowaverage,0.019598493,280,0.075729213,0.293162591,0.389383059,-0.279998415,-0.322901304,-0.305760935,-0.339301779,0.382035982,0.416669298,0.373936435,0.271218111,0.329079337,0.358122506,0.36543097,0.365125002,0.401763725,-0.040994164,-0.225484669,-0.257123718,-0.232037263,0.34105951,-0.120911827,-0.211879338,-0.313023102,-0.300109278,0.364211531,-0.187829089,-0.2137321,-0.276703418,-0.338217511,0.370756708,-0.197814323,-0.305055478,-0.261585471,-0.332024195,0.368837616,-0.272994243,-0.327502616,-0.299363301,-0.33024344,0.397550201,-0.131456692,-0.184071912,-0.14095389,-0.066650863,0.151055021
Public,RATE19,Self Rating: Understanding of others,RATE19.belowaverage,0.021777934,71,-0.190404427,-0.064576656,0.278167493,-0.220028528,-0.244386325,-0.148511395,-0.357744756,0.297165222,0.317541083,0.260518408,0.123465927,0.17841526,0.20813372,0.295783067,0.328828466,0.311189566,0.012717923,-0.10143094,-0.192148606,-0.276050437,0.22307912,0.100282696,-0.192114819,-0.113753318,-0.460877367,0.272060188,-0.232155646,-0.295081276,-0.164119407,-0.334100814,0.312538932,-0.266178606,-0.273348693,-0.175088733,-0.358958903,0.344324894,-0.198455774,-0.280924613,-0.200879796,-0.33338258,0.322756375,-0.155210436,-0.103722888,0.0339061,-0.054230764,0.095044589
Private non-profit,RATE19,Self Rating: Understanding of others,RATE19.highest10pct,0.208929564,280,0.23257505,0.417644665,0.09634031,0.162393398,0.044068572,-0.167712952,-0.350206003,0.172603728,0.245566483,0.342552726,0.467153058,0.145140504,0.11912225,0.064231989,0.085291715,0.075206115,0.023786525,-0.067066973,-0.116643675,-0.25955302,0.203430261,0.04294223,-0.058877522,-0.192177901,-0.206895306,0.182566724,0.13628007,0.054915885,-0.154524343,-0.295201622,0.159203516,0.133347672,0.08051462,-0.127803208,-0.329356408,0.160520028,0.198182082,0.060964031,-0.157399891,-0.329874412,0.145633469,0.162357943,-0.03778276,-0.381867923,-0.610319866,0.348002341
Public,RATE19,Self Rating: Understanding of others,RATE19.highest10pct,0.192120288,71,0.315804216,0.367029048,0.209625881,0.289453967,-0.11048026,-0.347315202,-0.392731683,0.294666416,0.343886664,0.402631483,0.449992056,0.250627366,0.256649198,0.25976719,0.162495605,0.176526798,0.224342036,-0.238471656,-0.406552553,-0.257566689,0.319196465,0.135955153,-0.208703734,-0.374659581,-0.271391583,0.30356727,0.216067512,-0.248457847,-0.356318691,-0.370303056,0.333330377,0.375990313,-0.033579893,-0.322942038,-0.336850554,0.250604272,0.258134638,-0.010150081,-0.318538071,-0.394266638,0.268265763,0.171703358,0.010639102,-0.487053919,-0.681350297,0.361573542
Private non-profit,RATE19,Self Rating: Understanding of others,RATE19.lowest10pct,0.002562095,280,0.202600876,0.233496939,0.110206153,-0.126942178,-0.053690164,-0.035985703,-0.126798491,0.105748378,0.13142332,0.109632841,0.076243451,0.140475363,0.09940533,0.10491586,0.1231976,0.114761614,-0.045725539,-0.018756041,-0.114265026,-0.091442662,0.123843089,-0.029605211,-0.02297479,-0.074576959,-0.104325342,0.093351859,-0.045882752,-0.03527286,-0.020701109,-0.179517147,0.115662154,-0.124208886,-0.106751751,0.001737064,-0.16996135,0.134219464,-0.1341444,-0.040190934,-0.054135325,-0.100798912,0.108037404,0.114826318,0.054115379,0.045841606,0.000285046,-0.054088237
Public,RATE19,Self Rating: Understanding of others,RATE19.lowest10pct,0.00276398,71,-0.069831637,-0.109664203,-0.08672497,0.140614582,0.128823364,0.089084642,-0.087550357,-0.038939554,-0.02397439,-0.053339724,-0.138020204,-0.074101145,-0.076985952,-0.009645158,-0.0354591,-0.104481805,0.141632207,0.075845124,-0.02521448,-0.048161723,-0.022889636,0.308304105,0.050506573,0.053533253,-0.210597915,0.005507965,0.052022901,0.02566508,0.029412069,-0.142407264,0.036572994,0.038293133,0.087933275,0.052797973,-0.116169422,0.016363428,0.13971429,0.143556097,0.094438637,-0.029416704,-0.067460769,0.066267081,0.104752329,0.096742385,-0.02657676,-0.074874404
Private non-profit,RATE20,Self Rating: Writing ability,RATE20.aboveaverage,0.375758009,280,-0.185411308,0.358328572,0.285629539,0.091202793,-0.153743005,-0.397214979,-0.452363397,0.353649021,0.415737681,0.501997812,0.609061461,0.281896338,0.274498662,0.229191451,0.194094041,0.233557924,0.007339723,-0.185573708,-0.318751839,-0.303118584,0.372295821,0.025658214,-0.216731516,-0.325286761,-0.292714313,0.330715199,0.068372474,-0.08355796,-0.325109067,-0.343120796,0.300405939,0.170154665,-0.036306478,-0.334230362,-0.387802375,0.282473939,0.127584998,-0.075425135,-0.305243551,-0.462057158,0.305110293,-0.425512575,-0.576167729,-0.628045937,-0.566790448,0.681733657
Public,RATE20,Self Rating: Writing ability,RATE20.aboveaverage,0.351826779,71,-0.077791733,0.444336705,0.688950518,-0.220831215,-0.599674337,-0.708234018,-0.624103458,0.703373444,0.742060783,0.796240266,0.824671937,0.614243502,0.613295251,0.643903646,0.588023433,0.674653429,-0.034922525,-0.512647634,-0.609918508,-0.54410727,0.661242086,-0.141852159,-0.511280543,-0.633013447,-0.493095376,0.622473965,-0.250734062,-0.531132815,-0.645265178,-0.506310934,0.642855339,0.026928438,-0.448891965,-0.658222871,-0.509726489,0.600936112,-0.149420128,-0.571578455,-0.688250006,-0.642915513,0.693864104,-0.470483807,-0.641232164,-0.769315627,-0.575973108,0.827430125
Private non-profit,RATE20,Self Rating: Writing ability,RATE20.average,0.389659149,280,0.142201643,-0.48646132,-0.311425702,-0.031290543,0.159888808,0.359266617,0.478476627,-0.36577176,-0.457050191,-0.565299654,-0.714771796,-0.311342347,-0.307080214,-0.228176321,-0.229111165,-0.27354839,0.024169924,0.164106188,0.27581577,0.350634639,-0.379576451,-0.000969998,0.228519972,0.315442423,0.324391629,-0.350566435,-0.085598645,0.071432989,0.293670362,0.391424387,-0.305114455,-0.110124537,0.069816873,0.290098841,0.421176078,-0.303833684,-0.062476077,0.098240259,0.294994112,0.470651098,-0.327574327,0.351302656,0.496809431,0.587392064,0.572234221,-0.633328786
Public,RATE20,Self Rating: Writing ability,RATE20.average,0.420941241,71,0.143661178,-0.370878063,-0.681331943,0.174548025,0.585065833,0.68671611,0.678977873,-0.710991101,-0.767846353,-0.821958004,-0.833508398,-0.569778368,-0.599047765,-0.655077573,-0.595140574,-0.67197312,-0.059354259,0.481087414,0.602112774,0.561534589,-0.634714098,0.046297159,0.514526796,0.611820166,0.548321007,-0.622660124,0.240051508,0.570087554,0.626755246,0.564087309,-0.667335767,-0.024970219,0.441675459,0.645320484,0.548441527,-0.614720285,0.096182288,0.554526909,0.686495314,0.695822631,-0.708247113,0.463402639,0.616560247,0.739675215,0.627628002,-0.828391032
Private non-profit,RATE20,Self Rating: Writing ability,RATE20.belowaverage,0.090498846,280,-0.054536916,-0.38766785,-0.201037733,-0.082732124,0.066919544,0.291626018,0.373943935,-0.264944838,-0.307401227,-0.396013947,-0.536270968,-0.207124516,-0.197248729,-0.144761954,-0.136723411,-0.177730081,0.03131785,0.085752081,0.216861393,0.292265532,-0.294408353,-0.021052305,0.139138109,0.261674635,0.233953818,-0.254510265,-0.087606525,0.016451491,0.255734122,0.283596357,-0.222155945,-0.133380552,-0.006973825,0.23381592,0.321982442,-0.211752217,-0.108684034,0.029710539,0.239052915,0.375398491,-0.236340022,0.115663427,0.30847469,0.517321359,0.603276557,-0.521939429
Public,RATE20,Self Rating: Writing ability,RATE20.belowaverage,0.100236372,71,-0.073457462,-0.398378369,-0.391579468,0.017183657,0.294265348,0.475439041,0.374301739,-0.41271243,-0.446697047,-0.519906276,-0.620697821,-0.392873099,-0.394078492,-0.354345991,-0.30087612,-0.363850655,-0.024833664,0.341845738,0.417498125,0.339966579,-0.427894974,0.159974264,0.290400452,0.448057092,0.236782485,-0.385481623,0.000363282,0.242076167,0.439046124,0.311681876,-0.372195361,-0.184311186,0.182417206,0.427903055,0.2912349,-0.324417111,-0.016900359,0.252419261,0.441616237,0.382818825,-0.389928768,0.222210437,0.356541565,0.594604249,0.490478334,-0.566724806
Private non-profit,RATE20,Self Rating: Writing ability,RATE20.highest10pct,0.132692176,280,0.020366594,0.539252829,0.261621789,-0.001859385,-0.105404562,-0.26894951,-0.425906874,0.305955323,0.392336496,0.507763328,0.69014609,0.267706894,0.264138799,0.169782338,0.2012371,0.247640081,-0.060775509,-0.08900289,-0.185153814,-0.353086708,0.32260806,-0.012028028,-0.179387848,-0.261770547,-0.29091804,0.300795713,0.100115891,-0.022603416,-0.231371935,-0.362772964,0.250769773,0.058812501,-0.053627696,-0.20408955,-0.379369174,0.259533622,0.019650593,-0.076946756,-0.238412831,-0.407469701,0.284893981,-0.12997316,-0.291751542,-0.486179748,-0.574674846,0.498607285
Public,RATE20,Self Rating: Writing ability,RATE20.highest10pct,0.114356841,71,-0.064662063,0.311786341,0.485729978,0.012175646,-0.366562731,-0.54135201,-0.562002464,0.533690929,0.601130496,0.676299833,0.742659544,0.40338127,0.461203262,0.473529731,0.411751054,0.467468658,0.176226461,-0.358638246,-0.484856137,-0.446720897,0.473828363,-0.00894923,-0.374471323,-0.506353328,-0.408048989,0.479281456,-0.038577687,-0.396081865,-0.499388298,-0.482090413,0.511029418,0.15531018,-0.251178244,-0.504217468,-0.435042152,0.445548283,0.069682272,-0.320416462,-0.541051686,-0.573254356,0.524848354,-0.284646935,-0.409557695,-0.638550238,-0.646030371,0.679384919
Private non-profit,RATE20,Self Rating: Writing ability,RATE20.lowest10pct,0.01139182,280,0.02759459,-0.276311273,-0.175379774,-0.056794049,0.06682313,0.262847925,0.305850917,-0.229572442,-0.240532976,-0.311651138,-0.419709354,-0.166659545,-0.165544231,-0.130305329,-0.10902181,-0.146022511,0.027605164,0.076036283,0.170307494,0.241554708,-0.241827253,-0.021954587,0.12160511,0.213307001,0.187126128,-0.207145004,-0.053981017,0.011333314,0.242259269,0.231148307,-0.197125204,-0.115778674,-0.023763612,0.23026733,0.24420024,-0.171367341,-0.077769994,0.025066578,0.176930543,0.323696431,-0.198671477,0.208264129,0.342221635,0.457041174,0.462334766,-0.473914724
Public,RATE20,Self Rating: Writing ability,RATE20.lowest10pct,0.012638768,71,-0.104181355,-0.313352831,-0.365990544,0.137667625,0.296784633,0.436126555,0.256186979,-0.3605558,-0.349193129,-0.389347609,-0.466585045,-0.371518384,-0.366458012,-0.303806099,-0.299496175,-0.348660917,0.111578345,0.310829454,0.323085804,0.248342282,-0.366965237,0.231978258,0.253574621,0.437809986,0.131780655,-0.339360993,0.078980855,0.181454505,0.393209262,0.1721884,-0.290351984,-0.036009115,0.223051902,0.397492041,0.205239654,-0.297678731,0.114968044,0.28037118,0.390792417,0.285690822,-0.349882441,0.205483042,0.324880654,0.471132152,0.290909032,-0.433537373
